n,positive_rate,threshold,accuracy,macro_f1,precision,recall,f1_positive,roc_auc,pr_auc,brier,tn,fp,fn,tp,task,horizon_s,variant,feature_set,test_session,model,calibration_source,calibration_method,fit_rows,calibration_rows,test_rows,fit_s,infer_ms_row,n_used_features,removed_all_missing_features
844,0.0509478672985782,0.3400000000000001,0.8613744075829384,0.6193317836450057,0.2109375,0.627906976744186,0.3157894736842105,0.9050895682722179,0.5315075891700152,0.07492388668928486,700,101,16,27,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.3954687500008731,0.007947521329464576,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.22000000000000003,0.8023255813953488,0.47971559873844916,0.48484848484848486,0.03773584905660377,0.0700218818380744,0.8374226589999783,0.5166243026655529,0.16823324515997823,1709,17,408,16,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.00912820799567271,0.0009944767428583703,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.24000000000000005,0.8246511627906977,0.6374148670864134,0.6298342541436464,0.2688679245283019,0.3768595041322314,0.8408442467041256,0.5634394245123799,0.15103409417545244,1659,67,310,114,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.19398679200094193,0.014287325581346183,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.28,0.8241860465116279,0.6131392698628494,0.6666666666666666,0.2169811320754717,0.3274021352313167,0.8088987242834342,0.5241593194975709,0.15296201828500008,1680,46,332,92,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.33417354200355476,0.014432189768846256,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.3400000000000001,0.8162790697674419,0.5237694690947835,0.8536585365853658,0.08254716981132075,0.15053763440860216,0.8121768348673999,0.60577948101714,0.15091602001731252,1720,6,389,35,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.45731700000033015,0.003511395348035622,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.24000000000000005,0.10597826086956522,0.09582309582309582,0.0,0.0,0.0,,,0.17149694361064932,39,329,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.01068762499926379,0.005596355984617612,27,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.36000000000000004,0.8940217391304348,0.4720229555236729,0.0,0.0,0.0,,,0.07560183253764129,329,39,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.1943108330015093,0.08294655979467358,27,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.008891199870641776,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.2981398750052904,0.08046920380445005,27,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.0023719670239751483,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.40237483399687335,0.017278307060895833,27,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.24000000000000005,0.7830109335576114,0.7247566648003789,0.6530612244897959,0.5517241379310345,0.5981308411214953,0.7677163201989968,0.5923240673308641,0.1707848414314634,739,102,156,192,pre_onset_currently_healthy,20,all_sessions,full_graph,S1_LOW_SOC_STRESS,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.010292583996488247,0.0019115155596635403,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.32000000000000006,0.832632464255677,0.7728434814582271,0.8225108225108225,0.5459770114942529,0.6563039723661486,0.8021888282969097,0.6483573402117887,0.1686863884771906,800,41,158,190,pre_onset_currently_healthy,20,all_sessions,full_graph,S1_LOW_SOC_STRESS,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.18157483400136698,0.02603521867231462,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.32000000000000006,0.8267451640033642,0.7551326039317305,0.8585858585858586,0.4885057471264368,0.6227106227106227,0.8358686293000943,0.6973303286871742,0.16737833682568987,813,28,178,170,pre_onset_currently_healthy,20,all_sessions,full_graph,S1_LOW_SOC_STRESS,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.2657912079957896,0.025896376786885517,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.28,0.8074011774600505,0.7223766947368206,0.825136612021858,0.4339080459770115,0.568738229755179,0.7832253611600858,0.6503345296400982,0.16994477734898467,809,32,197,151,pre_onset_currently_healthy,20,all_sessions,full_graph,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.28408675000537187,0.005785849456128228,43,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.26,0.6129032258064516,0.38,0.0,0.0,0.0,,,0.061346795128391224,57,36,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.013736709006479941,0.018690408567988103,43,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4000000000000001,1.0,0.5,0.0,0.0,0.0,,,0.009669419718929642,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.20507687499775784,0.3235255376190468,43,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.44000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.005475115638211534,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.32744408400321845,0.3143629032282299,43,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4600000000000001,1.0,0.5,0.0,0.0,0.0,,,0.007387403328897044,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.4401460000008228,0.06618099997536109,43,command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.28,0.7819905213270142,0.5651433691756272,0.15609756097560976,0.7441860465116279,0.25806451612903225,0.8739076154806492,0.1988782385045523,0.0803366607680221,628,173,11,32,pre_onset_currently_healthy,20,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.011563499996555038,0.0025525272516142,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.22000000000000003,0.7665876777251185,0.5818367013316902,0.17916666666666667,1.0,0.303886925795053,0.9109833638184827,0.2381525196001427,0.07387845269018958,604,197,0,43,pre_onset_currently_healthy,20,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.1906369159987662,0.03639948696752688,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.38000000000000006,0.8364928909952607,0.6052064266829368,0.1935483870967742,0.6976744186046512,0.30303030303030304,0.9046540661382574,0.29027285860573165,0.07950229665275546,676,125,13,30,pre_onset_currently_healthy,20,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.2976918749991455,0.03347067535227006,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.36000000000000004,0.8518957345971564,0.643955168724752,0.23717948717948717,0.8604651162790697,0.37185929648241206,0.9239613274105043,0.4389743332820153,0.07156486727825274,682,119,6,37,pre_onset_currently_healthy,20,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.4385087919945363,0.007452062797422027,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.1,0.7911627906976744,0.6016236307940167,0.448559670781893,0.25707547169811323,0.3268365817091454,0.7425952141498503,0.37415081982479037,0.1749504465266037,1592,134,315,109,pre_onset_currently_healthy,20,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.011295666998194065,0.0012393795369398716,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.24000000000000005,0.8195348837209302,0.6324047830562488,0.59375,0.2688679245283019,0.37012987012987014,0.8352657196265768,0.5554145676606135,0.14941969169921746,1648,78,310,114,pre_onset_currently_healthy,20,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.19483641700207954,0.014564825582648303,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.26,0.8186046511627907,0.6008579768426223,0.6231884057971014,0.2028301886792453,0.30604982206405695,0.8247713931218434,0.5598825998898505,0.1506790326427054,1674,52,338,86,pre_onset_currently_healthy,20,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.30436154099879786,0.014353410694829384,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.28,0.8418604651162791,0.6353343549957697,0.8888888888888888,0.22641509433962265,0.3609022556390977,0.8185116913356216,0.6170362985348423,0.14896825226252083,1714,12,328,96,pre_onset_currently_healthy,20,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.4352527920054854,0.00432866278949172,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.28,0.328804347826087,0.2474437627811861,0.0,0.0,0.0,,,0.12065912556526119,121,247,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.013335583003936335,0.005124885873279392,43,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.36000000000000004,0.7228260869565217,0.4195583596214511,0.0,0.0,0.0,,,0.09701631215328055,266,102,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.19584895799926016,0.0887158070643478,43,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.5200000000000001,1.0,0.5,0.0,0.0,0.0,,,0.008477455418656181,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.3181612499975017,0.07849196196690647,43,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.26,1.0,0.5,0.0,0.0,0.0,,,0.005376562526181113,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.44792504199722316,0.016678554343145705,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.24000000000000005,0.8141295206055509,0.7422157735861643,0.7981220657276995,0.4885057471264368,0.6060606060606061,0.7943300941681359,0.6266990813319324,0.17186842317791995,798,43,178,170,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.01062387499405304,0.0018748595422177668,40,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.28,0.8208578637510513,0.7477823887758548,0.835820895522388,0.4827586206896552,0.6120218579234973,0.7946341930105102,0.6458077008061623,0.18392084442615275,808,33,180,168,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.18092795799748274,0.026307506307842454,40,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.30000000000000004,0.8233809924306139,0.7810105666414078,0.7169811320754716,0.6551724137931034,0.6846846846846847,0.8291647874041577,0.6746721182778059,0.15417160040523997,751,90,120,228,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.258725042003789,0.02629983179419849,40,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.2,0.8124474348191758,0.7366116440526604,0.8078817733990148,0.47126436781609193,0.5952813067150635,0.7661941175666627,0.6295441177988124,0.16573663047553272,802,39,184,164,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.2639002089999849,0.006150441542185555,40,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.28,0.6129032258064516,0.38,0.0,0.0,0.0,,,0.07031957905638037,57,36,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.014517667004838586,0.020823032271006816,40,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4000000000000001,1.0,0.5,0.0,0.0,0.0,,,0.024055562593733332,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.19459616600215668,0.3298682795796213,40,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.44000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.00561681872860553,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.32971666700177593,0.33257750539867686,40,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.44000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.009134685983908467,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.4553703339988715,0.06343145158156872,40,command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.28,0.8056872037914692,0.5810805902933307,0.16939890710382513,0.7209302325581395,0.2743362831858407,0.8720785065180152,0.1965030466897185,0.07302458099136716,649,152,12,31,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.010500415999558754,0.0024176042643375695,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.26,0.7962085308056872,0.6065268065268066,0.2,1.0,0.3333333333333333,0.8974247307145138,0.19509794063449376,0.06892450981345474,629,172,0,43,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.19267579100414878,0.03663605805685064,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.4000000000000001,0.8518957345971564,0.6055293198278537,0.19402985074626866,0.6046511627906976,0.2937853107344633,0.8996312748599136,0.2126183059148582,0.06850324440179913,693,108,17,26,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.2961303330012015,0.03520922274258422,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.42000000000000004,0.8601895734597157,0.6294664781605774,0.2222222222222222,0.6976744186046512,0.33707865168539325,0.922103184972273,0.5057087308187096,0.07212722582129012,696,105,13,30,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.42956862499704584,0.010769945504576944,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.1,0.7897674418604651,0.6271056367752581,0.4542483660130719,0.3278301886792453,0.38082191780821917,0.7478205142219986,0.3824140299908053,0.17059008187346314,1559,167,285,139,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.011114166998595465,0.0010771511649160625,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.2,0.8418604651162791,0.711247977550814,0.65,0.42924528301886794,0.5170454545454546,0.8338794573558669,0.591174137090169,0.1456820083685963,1628,98,242,182,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.19802358400193043,0.014412228372029224,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.2,0.8413953488372093,0.7073808359692274,0.6531365313653137,0.41745283018867924,0.5093525179856115,0.8328614530269574,0.5935070738620045,0.14446060500186875,1632,94,247,177,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.3012531670028693,0.014379670698639699,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.3400000000000001,0.8255813953488372,0.5594885751142324,0.9454545454545454,0.12264150943396226,0.21711899791231734,0.8236283587310609,0.6365057644995175,0.14899063227431886,1723,3,372,52,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.4553721670017694,0.004162306512900909,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.28,0.27717391304347827,0.2170212765957447,0.0,0.0,0.0,,,0.13380814331149102,102,266,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.013534584002627525,0.005801176643138245,40,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.4000000000000001,0.7336956521739131,0.4231974921630094,0.0,0.0,0.0,,,0.1083416865679489,270,98,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.19218983299651882,0.08376675544280696,40,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.44000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.01379822877917838,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.32841591599571984,0.0744989809825948,40,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.28,0.9972826086956522,0.4993197278911565,0.0,0.0,0.0,,,0.007985878178420813,367,1,0,0,pre_onset_currently_healthy,20,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.4444419999999809,0.017620358686026124,40,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.28,0.7661900756938604,0.6469473639237803,0.7333333333333333,0.3160919540229885,0.44176706827309237,0.7795044213921577,0.605606813978489,0.19651971397199308,801,40,238,110,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,LogisticRegression,blocked_tail_20pct,platt_sigmoid,2088,523,1189,0.012616833999345545,0.001992150542983837,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.5200000000000001,0.7073170731707317,0.4142857142857143,0.0,0.0,0.0,0.8627335410772617,0.7467239160791136,0.1663109162965188,841,0,348,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,ExtraTrees,blocked_tail_20pct,platt_sigmoid,2088,523,1189,0.19683904200064717,0.026264928505374895,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.42000000000000004,0.7796467619848613,0.6580633122585178,0.8257575757575758,0.3132183908045977,0.45416666666666666,0.8623440212117485,0.7682577637819905,0.15831286331131353,818,23,239,109,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,RandomForest,blocked_tail_20pct,platt_sigmoid,2088,523,1189,0.3086475839954801,0.024973436500963304,43,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.4600000000000001,0.7771236333052985,0.6446322936462733,0.8608695652173913,0.28448275862068967,0.42764578833693306,0.8442074295789085,0.7123219050418228,0.16413402492108511,825,16,249,99,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,2088,523,1189,0.4449186659985571,0.02993271656812594,43,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.28,1.0,0.5,0.0,0.0,0.0,,,0.02467036858985291,93,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1557,2150,93,0.011368042003596202,0.02005823657244584,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.2,1.0,0.5,0.0,0.0,0.0,,,0.00011330927234346645,93,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1557,2150,93,0.1915334579971386,0.32734543007488054,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.00022740532784697116,93,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1557,2150,93,0.28661587499664165,0.32698521501652555,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.5200000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0014919598605653262,93,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1557,2150,93,0.4833645830003661,0.07165815051887886,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.6200000000000001,0.7911627906976744,0.4945523069117557,0.34177215189873417,0.06367924528301887,0.1073558648111332,0.6674029548088065,0.3287905949023463,0.17224099237651286,1674,52,397,27,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,blocked_tail_20pct,platt_sigmoid,1319,331,2150,0.009173416001431178,0.0011132748832731226,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.6200000000000001,0.8134883720930233,0.7251269631909567,0.5226824457593688,0.625,0.569280343716434,0.8241626401976431,0.5192909225840127,0.13824952806670412,1484,242,159,265,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,blocked_tail_20pct,platt_sigmoid,1319,331,2150,0.19349766600498697,0.014749806510354934,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.4800000000000001,0.7934883720930233,0.7146700143472022,0.48322147651006714,0.6792452830188679,0.5647058823529412,0.8206214882266775,0.5341475736813296,0.14287399433705114,1418,308,136,288,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,RandomForest,blocked_tail_20pct,platt_sigmoid,1319,331,2150,0.282547707996855,0.014728372090842662,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
